cohort,chain,n_ep,sn,sigma_log,p,detected,n_pinned
vdjdb_lq,A,19,2.8194546431922176,0.38599697412264317,7.751523245726727e-05,True,0
vdjdb_lq,A,19,2.8015017188663833,0.5021066226645122,0.0010877525971304009,True,1
vdjdb_lq,A,19,2.7413866098976394,0.4520253854308151,0.0005110011653756896,True,2
vdjdb_lq,A,19,2.3827755756930693,0.44179387259026326,0.0015657312841489044,True,0
vdjdb_lq,A,19,3.3382491917539663,0.4695438660533426,0.00012582631628961844,True,1
vdjdb_lq,A,19,2.6891081234414616,0.5091305779826298,0.001720663714331166,True,1
vdjdb_lq,A,19,2.732228904363783,0.453636319983118,0.0005449518219937288,True,0
vdjdb_lq,A,19,2.5569818199893026,0.46448840240360895,0.0012369076451340215,True,0
vdjdb_lq,A,19,2.4169963449549323,0.46613402160047224,0.002120991211508981,True,0
vdjdb_lq,A,19,2.6731911532303823,0.45304321213342297,0.0006594582484815481,True,0
vdjdb_lq,A,19,2.9408544323451054,0.5050110530725208,0.0007622396304431079,True,0
vdjdb_lq,A,19,2.9903293710928116,0.44375373432559817,0.0001893776949587345,True,0
vdjdb_lq,A,19,2.5647409378923594,0.4718606536769703,0.0013753983403473463,True,0
vdjdb_lq,A,19,2.3455197911972667,0.47705642298545736,0.003314651091336275,True,0
vdjdb_lq,A,19,2.768953674431286,0.452688155949854,0.00047211385545826057,True,0
vdjdb_lq,A,19,3.2709853025058084,0.46149292545847453,0.0001254742402221023,True,1
vdjdb_lq,A,19,2.591736353376405,0.4769568649279565,0.0013717746870097675,True,0
vdjdb_lq,A,19,2.6420381822192356,0.44551367571711287,0.0006312848948414524,True,0
vdjdb_lq,A,19,2.9260624796105588,0.3706481741739623,3.3001039947099595e-05,True,0
vdjdb_lq,A,19,2.9367279187614668,0.4729162221097499,0.00041947414086721186,True,0
vdjdb_lq,A,19,2.8809643225705757,0.5176049710961043,0.001122225250189672,True,0
vdjdb_lq,A,19,2.7179520362352507,0.43660888480073007,0.0003986867908859294,True,0
vdjdb_lq,A,19,2.1613604171713705,0.4698827428177659,0.006110498694349594,True,1
vdjdb_lq,A,19,2.7622979921271154,0.46869133239306005,0.0006664412688884036,True,0
vdjdb_lq,A,19,2.6512602015252633,0.46689822225102223,0.0009319132126370637,True,0
vdjdb_lq,A,19,2.9096947317455815,0.47626926063929687,0.0004868083962369492,True,0
vdjdb_lq,A,19,2.8080954522760684,0.5391156727997631,0.0019341395425218335,True,1
vdjdb_lq,A,19,2.693377850613607,0.4026935687495666,0.0001957970845004161,True,1
vdjdb_lq,A,19,3.04867699610707,0.4832180795334161,0.0003716676246722471,True,0
vdjdb_lq,A,19,2.93214407788924,0.4869542215031743,0.0005602534960641501,True,0
vdjdb_lq,A,19,2.6359100221789267,0.5226833138757685,0.0024987149426106167,True,0
vdjdb_lq,A,19,3.065655819413712,0.4942146278986425,0.00043972437114670946,True,0
vdjdb_lq,A,19,2.4072340633552067,0.4919827024110754,0.00333453195897924,True,2
vdjdb_lq,A,19,3.2902396059437335,0.4375338870863185,6.6771386870732e-05,True,0
vdjdb_lq,A,19,2.6251353417906467,0.4099750331071424,0.0003049334211842459,True,0
vdjdb_lq,A,19,2.7019294274218026,0.5378437760947302,0.00256550138489943,True,0
vdjdb_lq,A,19,2.718626766080946,0.41190501454985884,0.00022400822672609988,True,0
vdjdb_lq,A,19,3.362001583366767,0.4438307104869311,6.411220551562561e-05,True,0
vdjdb_lq,A,19,2.7154952912071733,0.4109821675391642,0.0002215530117604596,True,0
vdjdb_lq,A,19,2.3924611727663505,0.44931027030702214,0.001731346926420467,True,0
vdjdb_lq,A,19,2.619936557693732,0.44911892279482946,0.0007352975362117359,True,0
vdjdb_lq,A,19,2.9171639631698993,0.4032422332073542,8.77540783826925e-05,True,0
vdjdb_lq,A,19,2.607325746681871,0.48621202329452035,0.0015286535637293664,True,0
vdjdb_lq,A,19,3.3844240826325387,0.42079978039447336,3.292218811878947e-05,True,0
vdjdb_lq,A,19,2.752803619901106,0.42395306382958725,0.00026413074439738814,True,0
vdjdb_lq,A,19,2.6272501426427812,0.4743147581071386,0.001159672680657353,True,0
vdjdb_lq,A,19,2.148524827365774,0.460503416050276,0.0056131892194289474,True,2
vdjdb_lq,A,19,3.544626375060129,0.44184765263219805,3.762550935166083e-05,True,0
vdjdb_lq,A,19,2.5181368173546006,0.45120026545872627,0.0011102911592767149,True,0
vdjdb_lq,A,19,2.4968663734802146,0.4201554887960512,0.0006390145918312716,True,0
vdjdb_lq,A,19,2.8036717295344236,0.4586011993199385,0.00047577326786863236,True,1
vdjdb_lq,B,20,2.1358990202059958,0.43291216315673303,0.0029727911177217965,True,3
vdjdb_lq,B,20,2.0484858005278523,0.38292690083300146,0.001753625852592347,True,4
vdjdb_lq,B,20,2.4807610313919133,0.43617514122059037,0.0006902324701015068,True,2
vdjdb_lq,B,20,2.09003764245366,0.40166945562111556,0.0020686609170213455,True,3
vdjdb_lq,B,20,2.1578984727140313,0.48069718150164975,0.005795606227994663,True,10
vdjdb_lq,B,20,2.0598165429809008,0.49478220544635193,0.010547553127397597,True,3
vdjdb_lq,B,20,2.159680231103344,0.44731098569539635,0.0034161341163378785,True,4
vdjdb_lq,B,20,2.2045945465993606,0.4429397787951094,0.002584950301582497,True,7
vdjdb_lq,B,20,2.0085470573579336,0.41930792880292633,0.004403454231893292,True,4
vdjdb_lq,B,20,2.04150914862238,0.397171067412872,0.00245007360170814,True,7
vdjdb_lq,B,20,1.7168824696902536,0.4038717067117723,0.01761076590443837,True,8
vdjdb_lq,B,20,2.604640905850194,0.5313147563232633,0.0023986300303435147,True,1
vdjdb_lq,B,20,1.9408939781077634,0.37398111565512404,0.002719770397865071,True,5
vdjdb_lq,B,20,2.0940901161373033,0.4839294330144998,0.007929329038238639,True,4
vdjdb_lq,B,20,2.4561053521712237,0.45024316949435256,0.0010165667768459255,True,6
vdjdb_lq,B,20,2.269820066353121,0.4356516185473422,0.0016861793006302257,True,7
vdjdb_lq,B,20,1.9632225657827864,0.43226690308327925,0.006872914134773967,True,5
vdjdb_lq,B,20,1.8794705522268935,0.38630254765713345,0.005014325763414981,True,6
vdjdb_lq,B,20,2.2714968830992532,0.4287627592522046,0.0014637967800397627,True,6
vdjdb_lq,B,20,2.093781872857402,0.44379476649578764,0.004367566319463253,True,4
vdjdb_lq,B,20,2.0245504599964934,0.39216438936283415,0.0024321072242133863,True,5
vdjdb_lq,B,20,2.405403124957429,0.5141779307088132,0.0036366283766169796,True,9
vdjdb_lq,B,20,1.9884583467815926,0.38631700872133523,0.0026483282140352,True,4
vdjdb_lq,B,20,2.2861656228878355,0.5199209955719296,0.006042883050858386,True,4
vdjdb_lq,B,20,1.7512094657853061,0.42919315998657187,0.020167273011727556,True,10
vdjdb_lq,B,20,2.0864706877648453,0.4247607241727248,0.0032667993220575208,True,7
vdjdb_lq,B,20,1.5538618989998567,0.3848798676378399,0.03845986629083328,True,3
vdjdb_lq,B,20,2.2681877032279276,0.4320874439582493,0.0015859057934384353,True,4
vdjdb_lq,B,20,2.7935226138842073,0.5064579134358065,0.0008794983828870082,True,7
vdjdb_lq,B,20,1.9750492742761943,0.41685011722820536,0.005029694848122402,True,7
vdjdb_lq,B,20,2.5013674639103143,0.4930966397871744,0.0018601381991388557,True,5
vdjdb_lq,B,20,2.2497097409822815,0.4365072073450569,0.0018755899161031653,True,5
vdjdb_lq,B,20,1.9567401907891138,0.4831082349873145,0.01422838118786696,True,7
vdjdb_lq,B,20,1.6978093189438275,0.3811090160694637,0.014261733029441918,True,5
vdjdb_lq,B,20,2.3287490161407125,0.4921938449554553,0.003473993329189698,True,5
vdjdb_lq,B,20,2.3178540720691263,0.46521582247733584,0.0023437981224777235,True,3
vdjdb_lq,B,20,2.333803349380683,0.4418737919354137,0.001435145975915869,True,6
vdjdb_lq,B,20,2.3110535114246704,0.46002284777787317,0.0022033486523714446,True,5
vdjdb_lq,B,20,2.2054326679360554,0.4529025867413097,0.0030607637100320793,True,7
vdjdb_lq,B,20,2.0854951121146557,0.43235785099575624,0.0037503540429959393,True,10
vdjdb_lq,B,20,1.7275377675456116,0.3510221432631937,0.00696644382690264,True,8
vdjdb_lq,B,20,1.538271248305503,0.4336669721183098,0.06883724102834546,False,5
vdjdb_lq,B,20,2.7131636502701393,0.5248486442668182,0.0015421933443626737,True,5
vdjdb_lq,B,20,2.1464691332202674,0.4704395423378623,0.005231769250577276,True,10
vdjdb_lq,B,20,2.0626007490694795,0.44770742335633495,0.005383468357708058,True,6
vdjdb_lq,B,20,2.1777829688722807,0.49734474102382376,0.006745381607030003,True,7
vdjdb_lq,B,20,2.5444017113432005,0.49631001122534263,0.0016852305695869523,True,4
vdjdb_lq,B,20,2.145918416525375,0.4576979821391575,0.004307821902586362,True,7
vdjdb_lq,B,20,2.300618409508362,0.44087142412863906,0.0016254317236463526,True,5
vdjdb_lq,B,20,1.9887031890948372,0.4728260650126548,0.010841916405445426,True,7
vdjdb_lq,B,20,2.830839954638811,0.538345957568859,0.0013432290662717804,True,2
vdjdb_lq,B,20,2.3246647024381972,0.4638318796284931,0.0022257592471469226,True,7
vdjdb_lq,B,20,1.5738657881070741,0.34114519053106046,0.018269702469079503,True,8
vdjdb_lq,B,20,1.9765933577174346,0.40332479840217234,0.003928318218181789,True,7
vdjdb_lq,B,20,1.7868548012568455,0.3879075335249971,0.009052378507476855,True,8
vdjdb_lq,B,20,2.5523849243325074,0.44878400779061206,0.0006753972033010727,True,7
vdjdb_lq,B,20,3.025748389129202,0.46080110011272146,0.0001681562910291039,True,5
vdjdb_lq,B,20,2.205064505029495,0.4867372209271458,0.00520982914676566,True,5
vdjdb_lq,B,20,1.8688513544207321,0.3890979024146347,0.005620709299841496,True,3
vdjdb_lq,B,20,2.3851060955010244,0.4973674376680989,0.003042736442410988,True,5
vdjdb_lq,B,20,2.995285462892069,0.54812007171543,0.0009911898801205088,True,9
vdjdb_lq,B,20,1.916767242608759,0.3947124080707671,0.0046979120264258566,True,4
vdjdb_lq,B,20,2.093098290385537,0.4281843693030525,0.003360351616816681,True,5
vdjdb_lq,B,20,1.9819927164735351,0.4304807154665174,0.006075061544066142,True,5
vdjdb_lq,B,20,1.9023085160866777,0.5285065266676441,0.028929679281367277,True,8
vdjdb_lq,B,20,1.9853018874681714,0.3675559491628465,0.001808146331977881,True,10
vdjdb_lq,B,20,1.673107263446127,0.373470690129715,0.014923266569309531,True,8
vdjdb_lq,B,20,1.9688976028934984,0.4237003537109198,0.0058231470509663265,True,9
vdjdb_lq,B,20,2.696845842667975,0.5125572062590644,0.0013275673125736076,True,8
vdjdb_lq,B,20,1.7829961583245544,0.45393469893534905,0.02294781045502067,True,9
vdjdb_lq,B,20,2.0830976502450946,0.40309939932991257,0.0022079261415440836,True,4
vdjdb_lq,B,20,1.9571334546113497,0.4608657023094901,0.010704277660678151,True,4
vdjdb_lq,B,20,2.10686932427872,0.4460132328505245,0.004260506891157337,True,3
vdjdb_lq,B,20,1.9178457056349676,0.4094256148972777,0.006039243353344025,True,6
vdjdb_lq,B,20,2.0509585796064056,0.49055125386873494,0.010378236418386689,True,5
vdjdb_lq,B,20,1.8257313911239392,0.36614320409130796,0.0047862133139293305,True,7
vdjdb_lq,B,20,2.7187176512463003,0.4362866751860078,0.0002731496200703781,True,6
vdjdb_lq,B,20,2.2030610124213514,0.3871493983108957,0.000834808163264245,True,3
vdjdb_lq,B,20,1.6008073523568407,0.3180931901439519,0.0097424075050947,True,3
vdjdb_lq,B,20,2.0678398838811725,0.38904090393946783,0.0017948838965881988,True,7
vdjdb_lq,B,20,2.631574887498272,0.4632789815651378,0.0006735253776826742,True,5
vdjdb_lq,B,20,2.374723866281537,0.5254254932576323,0.004745842832476797,True,7
vdjdb_lq,B,20,1.9196208279266465,0.45911238465889215,0.012495448097779775,True,9
vdjdb_lq,B,20,1.8529658027171854,0.4070833279089829,0.008354627630778332,True,5
vdjdb_lq,B,20,1.4803476889506444,0.26049327980844805,0.008691492987611548,True,8
vdjdb_lq,B,20,1.7007289657685063,0.32531448294723275,0.005035456699674563,True,7
vdjdb_lq,B,20,2.668515883459272,0.49113659858213776,0.0010044099251918723,True,8
vdjdb_lq,B,20,2.3575144906265124,0.43634828782725454,0.0011629653286006256,True,7
vdjdb_lq,B,20,2.1891180075890615,0.4294204556807286,0.0021691509517859395,True,9
vdjdb_lq,B,20,2.505423570554782,0.520580002733036,0.002828565915191997,True,2
vdjdb_lq,B,20,2.1392683156152543,0.4710802973601824,0.005448269106356882,True,4
vdjdb_lq,B,20,2.241424653322843,0.5115304967195066,0.006379790152513787,True,5
vdjdb_lq,B,20,3.1085645084127287,0.5108588434242133,0.00037600665934898477,True,1
vdjdb_lq,B,20,2.2056453622432377,0.45668942486186886,0.0032586013833277574,True,3
vdjdb_lq,B,20,2.30950628579757,0.4276620685311247,0.0012059614174756714,True,4
vdjdb_lq,B,20,2.4126293386278963,0.4838360115222115,0.0022103958561271782,True,2
vdjdb_lq,B,20,2.1656453963490745,0.4375395048059057,0.0028067965970223134,True,5
vdjdb_lq,B,20,2.392362267364989,0.5117529981889274,0.003677195114380259,True,4
vdjdb_lq,B,20,2.2191820429549582,0.4646184552030381,0.0035013738378651127,True,6
vdjdb_lq,B,20,1.8046495065982107,0.46475766250776945,0.023296187141765123,True,7
vdjdb_lq,B,20,2.056211543359189,0.383328150355924,0.0016937088303900108,True,4
vdjdb_lq,B,20,1.7659453576165656,0.40784148940964465,0.013940417894947628,True,3
vdjdb_lq,B,20,2.069612917291078,0.4691246426052778,0.007178932097155402,True,6
vdjdb_lq,B,20,1.9812354841947581,0.4072682006278314,0.004114500464715954,True,5
vdjdb_lq,B,20,2.43501676629701,0.560261457233693,0.0060934500150388125,True,7
vdjdb_lq,B,20,2.5192356457558627,0.40350639009442996,0.0002763280938720734,True,1
vdjdb_lq,B,20,2.391081730493569,0.3966973567018748,0.00041555453195474013,True,3
vdjdb_lq,B,20,2.4794503213071923,0.4496407363979647,0.0009150662071086508,True,5
vdjdb_lq,B,20,2.1597693675843077,0.40556913244581316,0.0015638499150203145,True,6
vdjdb_lq,B,20,1.6801115687209998,0.48040704341275825,0.049540954412498804,True,7
vdjdb_lq,B,20,2.709853096986911,0.46900716492409616,0.0005716229687576039,True,3
vdjdb_lq,B,20,2.035711965187625,0.4160745167350988,0.003613980876107769,True,2
vdjdb_lq,B,20,1.7386774005366017,0.3905893020222101,0.012722848710901425,True,6
vdjdb_lq,B,20,2.9654870076667286,0.49791580746426817,0.0004427678755358607,True,4
vdjdb_lq,B,20,2.5432887294993325,0.45794218167920053,0.0008414546396930492,True,4
vdjdb_lq,B,20,2.100088630377711,0.4254452083524375,0.0030923322947837666,True,8
vdjdb_lq,B,20,2.2511752157664775,0.4638220344170797,0.0030187503806467465,True,6
vdjdb_lq,B,20,2.4773066179892718,0.5149083988499429,0.002859639146386753,True,5
vdjdb_lq,B,20,2.4734856088363024,0.4258935527519605,0.0005694034018535197,True,3
vdjdb_lq,B,20,1.9723603385054915,0.4152295158467285,0.004962546285710583,True,8
vdjdb_lq,B,20,2.3038960003983258,0.4865172755353371,0.003504797985189926,True,4
vdjdb_lq,B,20,2.808406265995275,0.49605876905107643,0.000694489377485642,True,5
vdjdb_lq,B,20,2.364485853319681,0.45140269978117303,0.001510475014603231,True,4
vdjdb_lq,B,20,2.6694939692777817,0.4926421699745806,0.001028592127126445,True,5
vdjdb_lq,B,20,1.9046760102516285,0.4796143334442031,0.01724409027284544,True,11
vdjdb_lq,B,20,1.8912079994572149,0.41147523420018084,0.007236400037589553,True,6
vdjdb_lq,B,20,2.6076037671225816,0.4640535884152926,0.0007465550623790748,True,4
vdjdb_lq,B,20,2.032068368611578,0.4399001176231122,0.005506360706363845,True,5
vdjdb_lq,B,20,2.43313642437995,0.4717757255935738,0.0016624517093775182,True,4
vdjdb_lq,B,20,1.5880788986509142,0.3691714881311959,0.0250041767582308,True,5
vdjdb_lq,B,20,2.065137499496442,0.4255557969798922,0.003683313236472748,True,7
vdjdb_lq,B,20,1.6456309519807022,0.27317892068764005,0.002179846576660674,True,4
vdjdb_lq,B,20,2.075279091486069,0.4014449042947562,0.0022261587939144366,True,7
vdjdb_lq,B,20,3.0223405049562495,0.5655571580830717,0.0012144501882793161,True,5
vdjdb_lq,B,20,1.6033825957064445,0.44168042848477884,0.0517036040609866,False,4
vdjdb_lq,B,20,2.52907168519435,0.456505958839118,0.0008636433550832356,True,4
vdjdb_lq,B,20,2.2762014886910817,0.45010797188915375,0.0021424357580075394,True,5
vdjdb_lq,B,20,1.881589961677848,0.47777826190124484,0.018760432750340165,True,9
vdjdb_lq,B,20,2.027382674846713,0.49692937333684517,0.012400171688909731,True,10
vdjdb_lq,B,20,2.093580278833983,0.4500024182398824,0.0048317434851244505,True,9
vdjdb_lq,B,20,2.0462523830237163,0.5078011676219267,0.013054161760430177,True,6
vdjdb_lq,B,20,2.194456393824641,0.4138272599074297,0.0015596021228138862,True,5
vdjdb_lq,B,20,1.7101191734257126,0.34666252471236186,0.007261855376336779,True,5
vdjdb_lq,B,20,1.4827041692024845,0.3090427841782792,0.022899663144015345,True,7
vdjdb_lq,B,20,2.4614334344673026,0.453375496271956,0.0010580082037721177,True,5
vdjdb_lq,B,20,2.496346905210325,0.5105931676944168,0.0025072300910376206,True,9
vdjdb_lq,B,20,2.193075039044677,0.44222870512313694,0.002689137246435239,True,7
vdjdb_lq,B,20,2.0435822774550676,0.4320101239905497,0.004577143631907184,True,2
vdjdb_lq,B,20,1.830799481077774,0.3564826948350232,0.003809084098686082,True,8
vdjdb_lq,B,20,2.2995551708535276,0.4399546819706902,0.0016047957425298352,True,5
vdjdb_lq,B,20,2.5156845222299373,0.5153106763250499,0.0025230492466460806,True,6
vdjdb_lq,B,20,1.9111082254759457,0.46238773837491226,0.013573545770617082,True,9
vdjdb_lq,B,20,1.7468462892196206,0.3679010899561335,0.008316683853528788,True,9
vdjdb_lq,B,20,2.3885660426451363,0.5059633238325266,0.003422821004386408,True,4
vdjdb_lq,B,20,2.121400557900842,0.45916594047885545,0.0049169522829959405,True,4
vdjdb_lq,B,20,2.361043683359032,0.4852403649704047,0.002752800274146523,True,4
vdjdb_lq,B,20,2.482563252572306,0.49554745021903873,0.0020720610493344758,True,5
vdjdb_lq,B,20,2.3210848294235955,0.41551311417122583,0.0008870006814171141,True,4
vdjdb_lq,B,20,2.388159478227982,0.46787286756052704,0.0018498836840354865,True,3
vdjdb_lq,B,20,1.595003828230176,0.3374880120341925,0.014597433742819733,True,8
vdjdb_lq,B,20,2.1581357832041537,0.45861223117033423,0.004140914984709398,True,5
vdjdb_lq,B,20,2.396091905231707,0.46341069034717913,0.0016557364529592633,True,1
vdjdb_lq,B,20,1.806265219412418,0.3988734922180739,0.00961150112477504,True,11
vdjdb_lq,B,20,2.4516076750305467,0.4751970031986176,0.0016452879158167682,True,7
vdjdb_lq,B,20,1.3599644540602762,0.35838414614868064,0.11206713045104165,False,6
vdjdb_lq,B,20,1.8932026648016733,0.4266298433873096,0.00906419412681203,True,8
vdjdb_lq,B,20,2.141484832822072,0.503327373238053,0.00843396296633087,True,4
vdjdb_lq,B,20,2.0897241799171065,0.44534932165493146,0.004565522622457571,True,6
vdjdb_lq,B,20,1.9665614319280544,0.3584748992045402,0.001649176066733129,True,5
vdjdb_lq,B,20,2.1600587442582913,0.44588558818833307,0.0033289632290523902,True,4
vdjdb_lq,B,20,2.100162780009913,0.4640018482602691,0.005817651418534194,True,8
vdjdb_lq,B,20,2.902263543825192,0.4081140504550885,6.790586261369725e-05,True,2
vdjdb_lq,B,20,1.480195682142039,0.42070939361787096,0.08606398307639346,False,5
vdjdb_lq,B,20,1.6556854251497064,0.34528501384972504,0.010555980935613224,True,6
vdjdb_lq,B,20,1.8590409629901876,0.36847280618842143,0.004043436058600246,True,5
vdjdb_lq,B,20,1.88376120199037,0.41841785345751065,0.008413864170729313,True,4
vdjdb_lq,B,20,2.7580178647470444,0.5129641970623804,0.0011011176543260775,True,6
vdjdb_lq,B,20,3.1144695460224225,0.48044271026894414,0.00019876570708258655,True,4
vdjdb_lq,B,20,2.327631648061175,0.4566516783765922,0.0019377212260976097,True,5
vdjdb_lq,B,20,1.762579120637762,0.4570872624624531,0.026345204842396205,True,6
vdjdb_lq,B,20,2.0378497961190822,0.508691364484464,0.013646242685706092,True,6
vdjdb_lq,B,20,1.8843861006815243,0.506113440611104,0.02510337807527414,True,7
vdjdb_lq,B,20,1.6158380155842897,0.41708765018763755,0.03765993093392449,True,8
vdjdb_lq,B,20,2.180041544313949,0.38055538796654925,0.0008065946767757728,True,3
vdjdb_lq,B,20,3.468277935671992,0.4842458356022728,8.164248467446526e-05,True,6
vdjdb_lq,B,20,1.9235936589531135,0.43834157798102924,0.009206201918602573,True,4
vdjdb_lq,B,20,1.7110632030605328,0.40444647555020463,0.0183775594349866,True,9
vdjdb_lq,B,20,1.5830611679825268,0.31474333613482586,0.010592350552647574,True,8
vdjdb_lq,B,20,2.1682261591170735,0.5046205384627963,0.007717214015173192,True,8
vdjdb_lq,B,20,2.9233531653838263,0.4534342657882675,0.00019773369827895315,True,3
vdjdb_lq,B,20,2.6957365086802203,0.48855679098761307,0.0008740933286903593,True,8
vdjdb_lq,B,20,1.813188711704081,0.44439068262482845,0.017553462107389724,True,5
vdjdb_lq,B,20,1.7372944517141617,0.4547315517197241,0.029179252863432485,True,5
vdjdb_lq,B,20,2.2344847351646,0.47178773517184125,0.003682314757930534,True,4
vdjdb_lq,B,20,2.6652452153930852,0.42735173461591397,0.0002714108701873255,True,4
vdjdb_lq,B,20,3.0670747388215935,0.4315031007069138,7.199385862164806e-05,True,2
vdjdb_lq,B,20,1.843480373276311,0.38489318632632696,0.006075169971651601,True,6
vdjdb_lq,B,20,1.8091256735730339,0.39607715402354926,0.009036598052789786,True,5
vdjdb_lq,B,20,1.9943888608061564,0.32864025301323013,0.0006385134801319581,True,4
vdjdb_lq,B,20,2.155415579481373,0.5032062401162288,0.00796846716375708,True,1
immrep22_true,A,6,3.79292476069603,0.4974624175105221,0.0357879899331157,True,0
immrep22_true,A,6,3.573167611815993,0.5448461966877086,0.055405712873441045,False,0
immrep22_true,A,6,3.1759833295487914,0.35922256615648485,0.018792604947916215,True,0
immrep22_true,A,6,3.5174974228602425,0.4755719973672209,0.037396286997570145,True,0
immrep22_true,A,6,4.10735429765263,0.5506358876279903,0.041309000402396136,True,0
immrep22_true,A,6,4.647597302509011,0.5107202960838296,0.023991796398881802,True,1
immrep22_true,A,6,4.208619714145879,0.5461962674876896,0.03803680693228555,True,0
immrep22_true,A,6,4.485916504205224,0.5364722600583282,0.030931514775021755,True,1
immrep22_true,A,6,2.244113910207975,0.5661619204761963,0.1892786353398238,False,0
immrep22_true,A,6,2.3604892712803656,0.4796839978604996,0.11516341313222425,False,0
immrep22_true,A,6,2.5637955712974354,0.5489245945594776,0.12765503393794778,False,0
immrep22_true,A,6,3.6558918782692733,0.4766875961311821,0.03406833597590004,True,0
immrep22_true,A,6,3.6849694958380557,0.5052572517217724,0.0404986170516562,True,0
immrep22_true,A,6,3.1694814354375955,0.42276461412315636,0.03368401858372537,True,0
immrep22_true,A,6,4.2324728907037015,0.5641680664550383,0.041748581598230944,True,0
immrep22_true,A,6,2.8507492702245574,0.5651522769653021,0.10566841894508443,False,0
immrep22_true,A,6,3.2602055817191755,0.5877314792866275,0.08541972363619924,False,0
immrep22_true,A,6,4.182127298595538,0.4899612232101466,0.026653630356893387,True,0
immrep22_true,A,6,2.90217136584945,0.6786551741841831,0.15576291162510125,False,0
immrep22_true,A,6,3.02279751171035,0.5248588822982543,0.07502188909576803,False,0
immrep22_true,A,6,3.605329683293173,0.5291219796457298,0.04953456245266613,True,1
immrep22_true,A,6,4.5862390544693765,0.48074200665711353,0.019883809110765083,True,0
immrep22_true,A,6,3.573284620180218,0.5191171088392924,0.047687788138535366,True,0
immrep22_true,A,6,3.5852087164870143,0.5863039839610756,0.06833592236108164,False,1
immrep22_true,A,6,3.8007084431714198,0.6377396650859961,0.07643365668067142,False,0
immrep22_true,A,6,3.91989186271564,0.4575800849277689,0.024651840867436443,True,0
immrep22_true,A,6,3.4109192961299932,0.6121651400506917,0.08616296477519787,False,0
immrep22_true,A,6,4.139427960452165,0.48116003104084426,0.025645538310508437,True,1
immrep22_true,A,6,3.447969275104875,0.46222267818024915,0.0358763443111978,True,2
immrep22_true,A,6,3.6431633326893285,0.3804439262932514,0.015298408516721124,True,1
immrep22_true,A,6,3.310050821742588,0.5247783666327469,0.05964371783722252,False,0
immrep22_true,A,6,2.814305124906836,0.6511587248812889,0.1517397891759302,False,0
immrep22_true,A,6,4.078246621471335,0.6425460474159874,0.06744397275310171,False,1
immrep22_true,A,6,3.0391506887296886,0.4125433275348484,0.03514402001466108,True,0
immrep22_true,A,6,3.0537320177289446,0.7132916653033731,0.15680634701669724,False,1
immrep22_true,A,6,4.679201864694709,0.4983786652876097,0.021621801346575438,True,0
immrep22_true,A,6,4.4834617413544136,0.5011859332548955,0.024409717511163945,True,0
immrep22_true,A,6,4.2374164316931555,0.5622759305799,0.041187349820464986,True,0
immrep22_true,A,6,5.137234424863938,0.6762817441869623,0.049777432764174505,True,0
immrep22_true,A,6,3.212643705979555,0.5733633706140838,0.08262267783551429,False,0
immrep22_true,A,6,4.090458186257888,0.5911772097443933,0.05222214068249444,False,0
immrep22_true,A,6,4.519839641884128,0.4663062624723109,0.0184087921996009,True,0
immrep22_true,A,6,5.1061536971362145,0.6014962591626316,0.03444342210014033,True,0
immrep22_true,A,6,2.6303084955947713,0.45121854550338536,0.0715333655177575,False,0
immrep22_true,A,6,3.2949652495884796,0.39475647418832416,0.02364159924011818,True,0
immrep22_true,A,6,4.283638676936583,0.558389143666598,0.03929181917155821,True,0
immrep22_true,A,6,3.313305738253001,0.5337798326508217,0.06258454233062755,False,0
immrep22_true,A,6,3.266841982299421,0.447645786492426,0.03740354207015634,True,0
immrep22_true,A,6,4.72490151280515,0.5133585094349568,0.023521550178538797,True,0
immrep22_true,A,6,3.1348605343975176,0.5872488266457113,0.09326459740223919,False,0
immrep22_true,A,6,4.677923710988263,0.5228774847426635,0.025696637512719497,True,0
immrep22_true,A,6,4.591363392414037,0.5393189043891901,0.029878113182675838,True,0
immrep22_true,A,6,3.2402460321218918,0.43737012146997173,0.035427618600339904,True,0
immrep22_true,A,6,3.5611136001774604,0.496693576920803,0.041765199556449244,True,0
immrep22_true,A,6,4.13077174470756,0.47535666309049796,0.02469333441547282,True,0
immrep22_true,A,6,4.113822585414197,0.5498476728162963,0.04096840641696797,True,0
immrep22_true,A,6,3.4290613884832095,0.6153435778619228,0.08636422899636682,False,0
immrep22_true,A,6,2.9691289137433228,0.6087750346329376,0.11561264408728472,False,1
immrep22_true,A,6,3.318752917249838,0.5302984637495485,0.0611335451107797,False,0
immrep22_true,A,6,3.396520158721423,0.6473671797690579,0.10073469800738251,False,0
immrep22_true,A,6,4.630073269389656,0.513100902971818,0.024608548048168203,True,0
immrep22_true,A,6,2.684513450407629,0.7096624203776452,0.19887415206727732,False,0
immrep22_true,A,6,2.846634826654584,0.5714879631795928,0.10904102170347969,False,0
immrep22_true,A,6,4.794136885341524,0.607137106736889,0.040486768709986076,True,0
immrep22_true,A,6,3.547815349799045,0.5213554875104914,0.0491997730568855,True,0
immrep22_true,A,6,2.571805217371934,0.6162521677981808,0.16389894000395672,False,0
immrep22_true,A,6,3.7940048001463444,0.4753774754301802,0.03066072682297108,True,0
immrep22_true,A,6,3.9842375546537903,0.504721895362827,0.033261582035857044,True,0
immrep22_true,A,6,3.14409138918911,0.4661100029712839,0.04741577583298791,True,1
